egoid,SelfEsteem_1_3,SelfEsteem_2_3,SelfEsteem_3_3,SelfEsteem_4_3,SelfEsteem_5_3,SelfEsteem_6_3,SelfEsteem_7_3,SelfEsteem_8_3,SelfEsteem_9_3,SelfEsteem_10_3,SelfEsteem_3,SelfReg_Exercise_1_3,SelfReg_Exercise_2_3,SelfReg_Exercise_3_3,SelfReg_Exercise_4_3,SelfReg_Exercise_5_3,SelfReg_Exercise_6_3,SelfReg_Exercise_7_3,SelfReg_Exercise_8_3,SelfReg_Exercise_9_3,SelfReg_Exercise_10_3,SelfReg_Exercise_11_3,SelfReg_Exercise_12_3,SelfReg_Exercise_13_3,SelfReg_Exercise_14_3,SelfReg_Exercise_15_3,SelfReg_Exercise_16_3,SRQE_Ext_3,SRQE_Introj_3,SRQE_Ident_3,SRQE_Intrin_3,SRQE_RAI_3,lonely_1_3,lonely_2_3,lonely_3_3,lonely_4_3,lonely_5_3,lonely_6_3,lonely_7_3,lonely_8_3,lonely_9_3,lonely_10_3,lonely_11_3,lonely_12_3,lonely_13_3,lonely_14_3,lonely_15_3,selsa_rom_3,selsa_fam_3,selsa_soc_3,SelfReg_1_3,SelfReg_3_3,SelfReg_4_3,SelfReg_5_3,SelfReg_6_3,SelfReg_7_3,SelfReg_8_3,SelfReg_9_3,SelfReg_10_3,SelfReg_11_3,SelfReg_12_3,SelfReg_13_3,selfreg_scale_3
30453,Neutral,Neutral,Neutral,Neutral,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neutral,Neutral,30.0,5,Somewhat true,3,Somewhat true,5,Somewhat true,Somewhat true,5,5,Somewhat true,Somewhat true,Somewhat true,Somewhat true,3,3,Somewhat true,3.75,4.0,4.5,3.75,0.5,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,Somewhat Agree,-0.76468623,1.1011784,1.0212443,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,2.5833333
58219,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
28377,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
80177,Agree,Disagree,Agree,Strongly agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.0,5,Not at all true,Very true,6,Very true,2,2,Very true,Very true,Very true,Not at all true,Very true,Very true,Not at all true,Very true,Very true,1.25,4.0,7.0,7.0,14.5,Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,0.73083627,-0.93130255,0.6056906,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,2.4166667
18677,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
66047,Agree,Neutral,Agree,Neutral,Disagree,Agree,Agree,Agree,Disagree,Neutral,33.0,6,Not at all true,Somewhat true,5,3,Not at all true,Not at all true,5,5,2,Not at all true,6,2,Not at all true,5,Somewhat true,1.0,2.25,4.5,4.0,8.25,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Somewhat Agree,Disagree,Strongly Agree,Somewhat Agree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,0.073468409,5.6068683,-1.4899793,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,3.5833333
58682,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,37.0,Somewhat true,2,5,3,5,3,2,5,6,5,2,5,Somewhat true,3,6,6,2.25,3.0,5.5,5.25,8.5,Disagree,Disagree,Somewhat Disagree,Agree,Agree,Somewhat Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Somewhat Disagree,Agree,Agree,0.31040847,-0.40302169,0.094718054,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.1666667
81199,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
85679,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
79834,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly agree,49.0,Very true,Not at all true,3,2,5,Not at all true,Not at all true,2,5,2,Not at all true,2,6,Not at all true,2,Somewhat true,1.0,2.5,4.0,2.25,4.0,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,0.81905532,-0.56640583,-0.21883419,Strongly Disagree,Strongly Disagree,Agree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,1.8333334
93471,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
19538,Agree,Neutral,Agree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,33.0,Very true,Not at all true,5,6,6,Not at all true,Not at all true,5,6,Somewhat true,Not at all true,6,5,3,5,6,1.5,3.25,6.0,4.75,9.25,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,0.7582258,0.36800107,-0.5451445,Neither Agree nor Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Neither Agree nor Disagree,1.9166666
14595,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
38052,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly agree,48.0,3,Not at all true,5,Not at all true,Somewhat true,2,Not at all true,Somewhat true,6,3,Not at all true,5,2,Not at all true,Somewhat true,6,1.0,1.5,5.25,4.0,9.75,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,-0.51699364,-0.6962747,-0.40301749,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.6666666
33133,Agree,Agree,Agree,Neutral,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,36.0,Somewhat true,Not at all true,Very true,Not at all true,Very true,Not at all true,Not at all true,Somewhat true,Very true,6,Not at all true,5,3,Not at all true,3,Very true,1.0,1.5,6.5,5.0,13.0,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Strongly Disagree,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,0.78803861,0.10584974,0.53893709,Agree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,2.4166667
40021,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.0,6,2,Somewhat true,3,5,Somewhat true,2,6,6,5,3,5,6,3,Somewhat true,Somewhat true,2.5,3.75,5.0,4.75,5.75,Strongly Agree,Strongly Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,-1.7303747,0.92465037,-1.0335034,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,2.75
27141,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
93858,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
47810,Strongly agree,Neutral,Strongly agree,Strongly agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Strongly agree,41.0,Somewhat true,3,Very true,Somewhat true,Very true,Somewhat true,Not at all true,Very true,Very true,Very true,Not at all true,Very true,Somewhat true,Somewhat true,Very true,Very true,2.25,3.75,7.0,7.0,12.75,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.85372663,-0.66091716,-0.69732428,Neither Agree nor Disagree,Disagree,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,2.3333333
58196,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,46.0,6,Not at all true,6,2,5,Not at all true,Not at all true,6,Very true,Somewhat true,Not at all true,6,5,Not at all true,6,Very true,1.0,2.25,6.25,5.5,13.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.0412574,-0.64031315,-0.76140922,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,1.25
42773,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
72152,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
76663,Disagree,Disagree,Agree,Neutral,Disagree,Disagree,Agree,Agree,Disagree,Neutral,34.0,6,Not at all true,6,6,5,5,Not at all true,Somewhat true,6,5,Not at all true,Somewhat true,5,Not at all true,6,Very true,1.0,4.25,5.5,5.25,9.75,Strongly Disagree,Strongly Disagree,Agree,Somewhat Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,0.89435947,-0.10018652,0.30786148,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,2.5833333
48224,Neutral,Neutral,Neutral,Neutral,Neither Agree nor Disagree,Agree,Agree,Agree,Neutral,Neutral,29.0,Somewhat true,Not at all true,5,Somewhat true,5,Not at all true,Not at all true,5,6,5,Not at all true,Somewhat true,Somewhat true,Not at all true,5,6,1.0,2.5,5.25,5.0,10.75,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,0.054607701,-0.97285819,0.9681983,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.6666667
30137,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly agree,48.0,6,Not at all true,6,6,6,Somewhat true,Not at all true,6,6,6,Not at all true,6,6,6,6,6,2.25,4.25,6.0,6.0,9.25,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.80715609,-0.52474725,2.0080769,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.6666666
68318,Strongly agree,Strongly Disagree,Strongly agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,43.0,5,Not at all true,5,3,Somewhat true,Not at all true,Not at all true,Somewhat true,6,5,Not at all true,5,6,Not at all true,Somewhat true,6,1.0,2.75,5.25,4.5,9.5,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,0.96314746,-0.070297383,0.40921441,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,2.3333333
62246,Strongly agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly agree,43.0,5,2,Somewhat true,3,Not at all true,2,Not at all true,5,5,Somewhat true,Not at all true,6,Somewhat true,Not at all true,5,6,1.25,2.75,4.5,4.5,8.25,Strongly Agree,Agree,Disagree,Somewhat Agree,Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Somewhat Agree,Agree,-1.3783535,0.55654562,0.56261504,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,2.4166667
69496,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
61028,Agree,Neutral,Agree,Agree,Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,41.0,Very true,Not at all true,Very true,3,6,Not at all true,Not at all true,5,Very true,5,Not at all true,Very true,Very true,Not at all true,Very true,Very true,1.0,3.0,6.75,6.0,13.75,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.78028041,-0.61347842,-0.86083257,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,2.0833333
55424,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Disagree,Disagree,31.0,6,Very true,Very true,Very true,5,6,5,Very true,Very true,Very true,5,5,6,5,Very true,5,5.5,6.5,5.5,7.0,2.0,Agree,Agree,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,-1.4160917,1.8690401,3.286849,Disagree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,2.1666667
17581,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
23576,Strongly agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Strongly agree,46.0,3,3,6,Somewhat true,Somewhat true,3,Not at all true,Very true,Very true,Very true,2,5,6,2,5,5,2.0,4.0,5.25,6.25,9.75,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,0.85041469,0.23287587,0.22157057,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,1.75
57842,Agree,Neutral,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,39.0,5,Not at all true,Somewhat true,5,6,2,Not at all true,5,Very true,5,Not at all true,Somewhat true,6,2,3,6,1.25,3.5,5.75,4.25,8.25,Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.55817842,-0.61207026,-0.78077769,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,2.1666667
17522,Agree,Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,46.0,Somewhat true,Not at all true,6,2,Very true,Somewhat true,Not at all true,Very true,Very true,Somewhat true,Not at all true,Very true,Somewhat true,Not at all true,Very true,Very true,1.0,2.75,7.0,6.0,14.25,Neither Agree nor Disagree,Strongly Disagree,Somewhat Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,-0.072651476,-0.61227202,-0.77174014,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Agree,1.5833334
55685,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
74079,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
97833,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Agree,37.0,5,3,5,5,6,3,2,Somewhat true,6,Somewhat true,2,5,6,3,6,Very true,2.5,4.25,6.0,4.75,6.25,Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Strongly Agree,0.25661737,0.31700149,-1.1035826,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,2.6666667
11992,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
93485,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
34402,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
62617,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,45.0,Somewhat true,Not at all true,5,3,6,Not at all true,Not at all true,6,Very true,6,Not at all true,6,Somewhat true,Not at all true,Somewhat true,5,1.0,2.25,6.0,5.25,12.25,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.6999776,-0.60923529,-0.69704527,Strongly Disagree,Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,1.6666666
42137,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,39.0,6,Not at all true,6,Somewhat true,6,5,Not at all true,Somewhat true,Very true,5,Not at all true,5,Somewhat true,Not at all true,6,Very true,1.0,3.5,6.25,5.25,11.25,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Somewhat Agree,Agree,Somewhat Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,0.6408518,-0.19853459,1.0189736,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,2.6666667
37305,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
48013,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,29.0,5,3,6,5,Very true,2,3,Very true,Very true,6,Not at all true,Very true,5,Not at all true,Very true,6,2.0,3.75,6.75,6.5,12.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Somewhat Disagree,Strongly Disagree,Disagree,Strongly Agree,0.66190368,3.2766407,-1.9789187,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,3.1666667
44447,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
14571,Strongly agree,Strongly Disagree,Strongly agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly agree,48.0,Not at all true,Not at all true,Somewhat true,Not at all true,5,Somewhat true,Not at all true,Somewhat true,5,5,Not at all true,5,Not at all true,2,5,Very true,1.25,1.75,5.5,4.5,10.25,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Somewhat Agree,Strongly Disagree,Agree,Somewhat Agree,1.0051683,0.12401129,-0.053284902,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,1.75
69057,Strongly agree,Neutral,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Neutral,Strongly agree,35.0,Very true,2,5,6,Very true,2,Not at all true,6,6,5,2,Very true,Very true,5,Very true,6,2.5,4.25,6.5,5.75,8.75,Somewhat Agree,Somewhat Agree,Disagree,Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,-0.62578809,-0.59441924,0.80229014,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,3.5833333
49125,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
66629,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,47.0,Somewhat true,Not at all true,Very true,Not at all true,Very true,Not at all true,Not at all true,Not at all true,Very true,Very true,Not at all true,Not at all true,Not at all true,Not at all true,Not at all true,Very true,1.0,1.0,5.5,4.0,10.5,Strongly Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Disagree,Somewhat Agree,Somewhat Disagree,0.80510545,1.4992899,-0.074976839,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Disagree,Disagree,2.6666667
